kepid,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2
8683144,K08162.01,1,FALSE POSITIVE,0.0,267.970682,9.013233,1.7,0.52,-0.18,0.017328,0.000874,-0.001416
8708961,K08163.01,1,CANDIDATE,0.212,370.98253,7.309189999999999,119.96,31.87,-47.84,0.67395,6.536875,-0.248325
8740744,K08164.01,1,FALSE POSITIVE,0.0,417.829033,9.482455999999999,2.19,0.72,-0.24,0.020585,0.003358,-0.00302
8742735,K08165.01,1,FALSE POSITIVE,0.0,331.92622,8.063830000000001,2.25,0.55,-0.18,0.025830000000000002,0.0017350000000000002,-0.002408
5683219,K08257.01,1,CANDIDATE,0.347,9.4609418,7.113992999999999,0.54,0.1,-0.07,0.0063219999999999995,0.000488,-0.000608
5871116,K08258.01,1,FALSE POSITIVE,0.272,54.432903,7.2117453,1.41,0.17,-0.16,0.015637,0.00245,-0.0010960000000000002
5956171,K08259.01,1,CANDIDATE,0.311,402.27493,7.478751700000001,1.73,0.52,-0.18,0.016636,0.000357,-0.0018170000000000003
6032318,K08260.01,1,FALSE POSITIVE,0.107,235.20612999999997,7.296207400000001,1.71,0.24,-0.13,0.022999000000000002,0.0035369999999999998,-0.002421
6182508,K08261.01,1,FALSE POSITIVE,0.128,85.9770426,7.4072905,1.46,0.12,-0.17,0.029602999999999997,0.0026100000000000003,-0.002294
6195669,K08262.01,1,FALSE POSITIVE,0.09,370.94353,11.052058,27.77,6.48,-2.15,0.3277,70.84568,-2.490823
6356506,K08263.01,1,CANDIDATE,0.291,280.55544,8.621674,2.17,0.72,-0.24,0.018404,0.001841,-0.00063
8029197,K04147.01,1,FALSE POSITIVE,0.0,2.15292788,12.060592,1.02,0.25,-0.37,0.006014,0.000166,-0.00028
5534702,K06596.01,1,FALSE POSITIVE,0.0,1.0254659240000001,2188.515,106.84,19.12,-23.38,0.519578,0.006756,-0.010392
5535280,K06597.01,1,FALSE POSITIVE,0.0,74.985292949,2895.6172,49.22,14.38,-4.82,0.495271,0.027267000000000003,-0.027763
5553624,K06599.01,1,FALSE POSITIVE,0.0,25.762056721,21190.112999999998,74.87,10.58,-7.65,0.667642,0.001214,-0.001823
5597361,K06601.01,1,CANDIDATE,0.968,17.9925973,8.11998,1.62,0.46,-0.3,0.013684,0.000165,-0.0018390000000000001
5598639,K06602.01,1,FALSE POSITIVE,0.0,0.648775795,9970.42,41.58,5.2,-3.8,0.49073199999999995,0.002131,-0.003333
5689351,K00505.05,2,CANDIDATE,0.981,87.0912594,31.220211,2.95,0.18,-0.13,0.035555,0.00038500000000000003,-0.004928
6448768,K06712.01,1,FALSE POSITIVE,0.0,16.486796364,5703.485,46.92,6.95,-13.92,0.20488,0.000258,-0.000102
6449291,K06713.01,1,FALSE POSITIVE,0.0,5.7768734,8.280344,3.13,1.07,-1.98,0.013266,0.0035060000000000004,-0.006770999999999999
6449552,K06714.01,1,FALSE POSITIVE,0.0,20.148807707,22029.355,68.52,17.01,-9.18,0.683496,0.000321,-0.000366
6452742,K06715.01,1,CANDIDATE,0.61,0.687772143,5203.446,46.27,12.01,-8.03,0.454182,0.028501,-0.035158999999999996
6464285,K06716.01,1,FALSE POSITIVE,0.0,0.8436512740000001,4442.473,39.98,3.85,-3.85,0.526784,0.00048300000000000003,-0.000981
6466939,K06717.01,1,FALSE POSITIVE,0.0,1.142946648,20847.061999999998,43.5,3.36,-3.01,0.655143,0.005047,-0.006385
6468938,K06718.01,1,FALSE POSITIVE,0.0,7.217010987,6998.6523,89.71,25.41,-23.11,0.678383,0.004306,-0.21309899999999998
7118545,K06831.01,1,FALSE POSITIVE,0.0,14.797219157,15465.726999999999,47.71,14.04,-4.66,0.469276,0.000109,-1.6e-05
7125636,K06832.01,1,FALSE POSITIVE,0.0,6.49066214,6639.07,33.46,2.67,-2.68,0.5442060000000001,0.011325,-0.023589
7128918,K06833.01,1,FALSE POSITIVE,0.0,7.11879848,4479.9624,41.17,8.03,-3.44,0.500012,0.00498,-0.014835
7132015,K06834.01,1,FALSE POSITIVE,0.0,6.99510404,7.4198027,216.92,12.17,-109.6,0.00864,0.0,0.0
7137798,K06836.01,1,FALSE POSITIVE,0.0,2.25353739,5622.3394,96.65,28.32,-25.76,0.532513,0.010520999999999999,-0.013113
8017703,K00518.01,1,CANDIDATE,1.0,13.98177862,86.580025,2.09,0.09,-0.12,0.029383,0.0032170000000000002,-0.000671
7177553,K06837.01,1,FALSE POSITIVE,0.0,17.99646148,8574.474,114.45,35.01,-70.02,0.46602299999999997,0.022788,-0.024247
8007675,K06949.01,1,FALSE POSITIVE,0.126,2.352446342,7.9244924,1.24,0.28,-0.35,0.0056630000000000005,0.0,0.0
8008128,K06950.01,1,FALSE POSITIVE,0.0,14.854415674,3942.5735,29.77,10.19,-3.41,0.266744,0.000258,-0.00031099999999999997
8009500,K06951.01,1,FALSE POSITIVE,0.0,38.47674409,4760.222,33.8,4.36,-3.94,0.391811,0.000301,-0.000356
8013289,K06952.01,1,FALSE POSITIVE,0.0,10.643110689,10.391341,31.72,7.94,-10.92,0.197178,0.0,0.0
8016214,K06953.01,1,FALSE POSITIVE,0.0,1.587485742,10472.216,41.52,9.36,-3.34,0.463146,0.000563,-0.000452
8016692,K06954.01,1,CANDIDATE,0.721,6.613671000000001,7.6722765,0.91,0.2,-0.24,0.0052439999999999995,0.000299,-0.00043
8027902,K06955.01,1,FALSE POSITIVE,0.0,1.79621807,8.347826,1.54,0.32,-0.4,0.006736,0.045444,-0.001791
8569819,K07062.01,1,FALSE POSITIVE,0.0,20.849919614,4617.4,2912.48,782.4,-704.6,13.443089,0.0,0.0
8574270,K07063.01,1,FALSE POSITIVE,0.0,15.120212530999998,1055.2822,33.11,3.7,-3.34,0.41819300000000004,0.043431,-0.024363
8581658,K07064.01,1,FALSE POSITIVE,0.0,3.4816575889999997,27916.77,78.24,21.16,-21.15,0.555008,7.7e-05,-0.00010700000000000001
8590527,K07065.01,1,FALSE POSITIVE,0.228,0.739769962,2811.7288,82.29,19.38,-33.24,0.407995,0.063538,-0.033378
8604993,K07066.01,1,FALSE POSITIVE,0.0,6.570421193,2283.5522,33.99,9.25,-3.97,0.34281999999999996,0.31962399999999996,-0.021312
8608490,K07067.01,1,FALSE POSITIVE,0.0,0.541405029,5435.022,125.64,77.97,-77.98,0.645629,0.06245,-0.040823000000000005
9941859,K00528.03,3,CANDIDATE,1.0,20.55280311,33.833244,2.99,0.53,-0.48,0.025416,0.004202,-0.001099
10873260,K00535.01,1,CANDIDATE,1.0,5.852968845,137.60065,3.46,1.13,-0.38,0.031249000000000002,0.000197,-0.000484
9411943,K07170.01,1,FALSE POSITIVE,0.0,1.922009494,912.4164400000001,48.61,13.82,-10.06,0.40951,0.35233200000000003,-0.167419
9412462,K07171.01,1,FALSE POSITIVE,0.0,10.186578749,14270.752,67.45,16.79,-9.06,0.67432,0.002382,-0.008419
9418994,K07172.01,1,FALSE POSITIVE,0.0,32.003815635,858.71075,180.25,50.05,-125.2,0.406353,0.042035,-0.043612
9451096,K07173.01,1,FALSE POSITIVE,0.0,1.250390814,13937.326000000001,101.37,26.28,-39.38,0.558222,0.0048530000000000005,-0.005599
9458266,K07174.01,1,CANDIDATE,0.801,1.58487898,7.5208770000000005,0.37,0.03,-0.04,0.006011,0.00044500000000000003,-0.000573
9466042,K07175.01,1,FALSE POSITIVE,0.0,9.2742685,16.475885,,,,,,
10095512,K07286.01,1,FALSE POSITIVE,0.0,3.0086021069999997,13952.613000000001,56.15,16.36,-8.81,0.501167,0.015064,-0.014938
10129482,K07288.01,1,FALSE POSITIVE,0.0,0.846291334,3594.6064,30.8,1.82,-1.99,0.536261,0.026074,-0.023718
11913012,K00544.01,1,FALSE POSITIVE,0.0,3.74782314,42.40874,25.59,8.27,-2.74,0.22258699999999998,3.243364,-0.083442
10155080,K07289.01,1,FALSE POSITIVE,0.0,1.930451347,7656.48,58.77,19.92,-6.64,0.460769,0.08053099999999999,-0.070311
10156064,K07290.01,1,FALSE POSITIVE,0.0,2.4279678430000002,31448.91,108.33,30.46,-20.3,0.516428,0.014351,-0.014197999999999999
10163067,K07291.01,1,CANDIDATE,0.983,25.9136674,9.750916499999999,3.37,0.6,-1.21,0.013137000000000001,0.00081,-0.003771
10164018,K07292.01,1,FALSE POSITIVE,0.001,8.541241099999999,9.662641,1.4,0.29,-0.1,0.017495,0.0038799999999999998,-0.001961
10987439,K07396.01,1,FALSE POSITIVE,0.0,10.67459836,3051.2244,68.58,12.75,-8.5,0.42291000000000006,0.044669,-0.064755
10989032,K07397.01,1,FALSE POSITIVE,0.0,2.305097141,119.209984,89.22,25.07,-22.57,0.375137,6.465634,-0.129403
10991989,K07398.01,1,FALSE POSITIVE,0.0,0.974477904,1136.3066,618.37,118.8,-475.1,0.377415,0.04899,-0.051961
10992733,K07399.01,1,FALSE POSITIVE,0.0,18.525917445999998,12773.515,64.42,15.47,-5.52,0.665088,0.0017699999999999999,-0.003104
4165473,K00550.01,1,CANDIDATE,1.0,13.02363236,43.55852,2.3,0.3,-0.19,0.022266,0.00073,-0.000342
11019739,K07400.01,1,CANDIDATE,0.943,4.15736472,8.590011,1.09,0.14,-0.1,0.012759,0.000825,-0.000874
11970288,K07501.01,1,FALSE POSITIVE,0.0,20.7106853,19.447906,89.55,13.27,-28.74,0.283951,0.636105,-0.09173300000000001
5774349,K00557.01,1,CANDIDATE,1.0,15.65563866,40.057575,2.55,0.32,-0.31,0.027942,0.000653,-0.0007650000000000001
12004679,K07502.01,1,FALSE POSITIVE,0.0,2.521245368,35453.266,56.59,12.53,-6.76,0.6068439999999999,0.00032,-0.000781
12004680,K07503.01,1,FALSE POSITIVE,0.0,2.52122764,7.804159599999999,0.91,0.2,-0.08,0.010318,0.000588,-0.000982
12013615,K07505.01,1,FALSE POSITIVE,0.0,8.202869678999999,26640.667999999998,110.46,30.25,-36.98,0.615641,0.00067,-0.002235
12016243,K07506.01,1,CANDIDATE,1.0,11.8436119,8.382525999999999,1.41,0.47,-0.16,0.012913999999999998,0.0008820000000000001,-0.0008320000000000001
12022517,K07507.01,1,FALSE POSITIVE,0.0,3.442714533,2268.2866,47.02,12.62,-5.4,0.5001220000000001,0.048094,-0.041116
3232249,K07648.01,1,CANDIDATE,0.967,1.183505016,7.657212299999999,0.8,0.07,-0.06,0.00985,0.000817,-0.000793
3235282,K07649.01,1,FALSE POSITIVE,0.011,494.165759,7.43973,4.5,1.27,-0.54,0.03547,0.002649,-0.0040490000000000005
7119481,K00566.02,3,CANDIDATE,0.7,14.1573717,8.303003,1.1,0.35,-0.11,0.010471,0.000766,-0.000704
3241647,K07650.01,1,FALSE POSITIVE,0.0,0.851678507,7.4872413,0.85,0.22,-0.14,0.007564,0.000522,-0.000685
3248696,K07651.01,1,FALSE POSITIVE,0.0,383.43595,7.926711599999999,2.53,0.52,-0.18,0.031843,0.001714,-0.001782
3345973,K07652.01,1,FALSE POSITIVE,0.0,15.346602800000001,10.7401285,3.64,0.69,-0.84,0.014769999999999998,0.0005639999999999999,-0.001126
3347807,K07653.01,1,FALSE POSITIVE,0.0,324.18028,7.7716475,2.2,0.36,-0.83,0.009248000000000001,0.004129,-0.0007379999999999999
5894182,K07750.01,1,CANDIDATE,0.322,494.48508499999997,7.388969400000001,5.03,0.95,-1.76,0.018057,0.000993,-0.0008439999999999999
5895083,K07751.01,1,FALSE POSITIVE,0.0,2.25161215,8.892041,1.14,0.4,-0.3,0.004761,0.00036,-0.000333
5952448,K07753.01,1,FALSE POSITIVE,0.0,0.9056756990000001,7.685798599999999,0.77,0.23,-0.08,0.007776999999999999,0.001008,-0.00032
8120608,K00571.01,1,CANDIDATE,1.0,7.26731094,38.01624,1.14,0.11,-0.13,0.023657,0.000508,-0.00034700000000000003
5962509,K07754.01,1,FALSE POSITIVE,0.0,0.790049989,10.599495,0.67,0.13,-0.06,0.00763,0.00043099999999999996,-0.0005650000000000001
5991070,K07756.01,1,FALSE POSITIVE,0.424,0.94102954,8.804077000000001,1.41,0.24,-0.58,0.00535,0.000332,-0.000307
6032920,K07757.01,1,FALSE POSITIVE,0.469,10.828825742000001,7.7490234,0.76,0.2,-0.07,0.008842000000000001,0.0,0.0
7954278,K07859.01,1,CANDIDATE,0.999,0.306702491,10.202757,0.93,0.13,-0.12,0.010797,0.000343,-0.000513
7967517,K07860.01,1,FALSE POSITIVE,0.0,0.579516759,10.415884,0.6,0.2,-0.08,0.005026,0.00039,-0.000386
8042747,K07861.01,1,FALSE POSITIVE,0.0,469.52303,7.907219,2.1,0.71,-0.23,0.018607,0.00686,-0.001626
8355239,K00574.02,2,CANDIDATE,0.999,10.39986173,18.374353,1.5,0.06,-0.11,0.016628999999999998,0.0021920000000000004,-0.0018579999999999998
8042835,K07862.01,1,FALSE POSITIVE,0.0,2.38793696,8.539365,25.56,7.33,-2.62,0.201577,0.133819,-0.132664
8107150,K07863.01,1,CANDIDATE,0.691,5.2449156,8.199303,0.52,0.14,-0.06,0.0054329999999999995,0.000376,-0.000264
8109692,K07864.01,1,FALSE POSITIVE,0.0,117.93415800000001,8.71064,3.76,0.7,-1.4,0.013258,9.6e-05,-0.001317
9777990,K07963.01,1,FALSE POSITIVE,0.0,14.3400358,7.267167999999999,0.68,0.33,-0.14,0.035970999999999996,0.012872,-0.009828
9813678,K07964.01,1,FALSE POSITIVE,0.0,0.505079006,564.1005,86.41,63.02,-51.57,0.42937,0.094999,-0.073632
9826551,K07965.01,1,FALSE POSITIVE,0.0,7.19680984,9.037796,1.2,0.37,-0.36,0.006581999999999999,0.00038500000000000003,-0.0005110000000000001
8822216,K00581.02,2,CANDIDATE,0.962,151.863949,13.330561999999999,2.41,0.58,-0.23,0.024748,0.001094,-0.000589
9838537,K07966.01,1,FALSE POSITIVE,0.0,1.33257715,9.596163,0.44,0.12,-0.04,0.0048,0.000265,-0.00022799999999999999
9838761,K07967.01,1,FALSE POSITIVE,0.0,1.33254428,9.435042,0.93,0.13,-0.1,0.011644,0.00067,-0.00037999999999999997
9839062,K07968.01,1,FALSE POSITIVE,0.0,424.62334500000003,64.76954,8.13,2.68,-0.88,0.073251,0.000985,-0.00213
11819135,K08067.01,1,FALSE POSITIVE,0.0,1.901655058,1129.1145,89.89,26.16,-26.17,0.48306800000000005,0.079902,-0.056719000000000006
9607164,K00587.01,1,CANDIDATE,1.0,14.03490255,51.662617,2.41,0.32,-0.28,0.028141000000000003,0.003258,-0.0015949999999999998
11904835,K08068.01,1,CANDIDATE,0.998,9.4640413,8.181426,1.28,0.37,-0.13,0.013265,0.001004,-0.000863
11918793,K08069.01,1,FALSE POSITIVE,0.05,38.353120000000004,10.949616,5.57,1.72,-0.62,0.050769,0.002046,-0.003901
11922290,K08070.01,1,FALSE POSITIVE,0.042,114.66173300000001,7.2350259999999995,1.38,0.15,-0.15,0.017694,0.010695,-0.002885
11966668,K08071.01,1,FALSE POSITIVE,0.0,313.19875,7.211608999999999,1.95,0.28,-0.16,0.024491,0.002912,-0.0009199999999999999
11967872,K08072.01,1,FALSE POSITIVE,0.252,134.370692,7.9001470000000005,1.95,0.62,-0.2,0.019015999999999998,0.001325,-0.001834
10388286,K00596.01,1,CANDIDATE,1.0,1.6826959380000002,62.01521999999999,1.23,0.1,-0.14,0.0239,0.000701,-0.000301
8743244,K08166.01,1,FALSE POSITIVE,0.0,346.31687999999997,8.002524000000001,5.21,1.64,-0.7,0.044667,6.693960000000001,-0.0045130000000000005
8743244,K08166.02,3,FALSE POSITIVE,0.0,365.61087000000003,8.063917,4.42,1.39,-0.6,0.037899,0.01202,-0.007932999999999999
8748435,K08167.01,1,FALSE POSITIVE,0.0,259.85736,7.501077,1.33,0.22,-0.1,0.016364,0.0006929999999999999,-0.0011380000000000001
8766268,K08168.01,1,FALSE POSITIVE,0.0,5.29731736,7.268483,1.13,0.36,-0.11,0.011831,0.0009109999999999999,-0.000968
8808064,K08169.01,1,FALSE POSITIVE,0.153,447.97028,7.349570299999999,2.0,0.62,-0.2,0.020665,0.001334,-0.001549
8813404,K08170.01,1,FALSE POSITIVE,0.004,374.80095,9.725974,1.53,0.3,-0.37,0.011319,0.000306,-0.001117
10973664,K00601.03,3,CANDIDATE,1.0,1.208462378,29.042270000000002,1.64,0.51,-0.17,0.015571000000000002,0.0035700000000000003,-0.00173
6583107,K08264.01,1,FALSE POSITIVE,0.168,30.626192699999997,7.2011199999999995,1.55,0.43,-0.38,0.011894,0.002581,-0.00109
6681618,K08265.01,1,FALSE POSITIVE,0.128,364.42189,8.149576,36.37,10.96,-3.67,0.332378,70.05804,-1.759944
6946985,K08266.01,1,FALSE POSITIVE,0.388,440.584562,9.966466,1.67,0.77,-0.42,0.007642,0.000388,-0.00027
7106438,K08267.01,1,FALSE POSITIVE,0.127,269.331027,7.1663666,2.54,0.86,-0.34,0.022057,0.000825,-0.002873
7451315,K08268.01,1,FALSE POSITIVE,0.231,368.5224,8.04232,26.7,8.0,-3.43,0.259837,69.57646,-4.327493
7751294,K08269.01,1,FALSE POSITIVE,0.114,371.4589776,7.334533,2.22,0.67,-0.28,0.019702,0.0,0.0
5610698,K06603.01,1,FALSE POSITIVE,0.004,4.132521615,4181.029,93.1,23.16,-31.87,0.5211359999999999,0.011801,-0.011932
5621294,K06606.01,1,FALSE POSITIVE,0.0,0.938905082,10690.468,205.64,50.47,-93.82,0.6270859999999999,0.001417,-0.002833
5621299,K06607.01,1,FALSE POSITIVE,0.0,0.93891532,8.921289,1.13,0.2,-0.24,0.005777,0.00042800000000000005,-0.000538
5622250,K06608.01,1,FALSE POSITIVE,0.0,16.294213708,10354.355,68.05,13.58,-12.37,0.413232,0.0006219999999999999,-0.000562
5632781,K06609.01,1,FALSE POSITIVE,0.0,11.02520205,39695.543,164.02,52.48,-105.0,0.653041,0.0031850000000000003,-0.002221
5647638,K06611.01,1,FALSE POSITIVE,0.0,1.21607873,11.588787,1.92,0.36,-1.02,0.007028,0.00022799999999999999,-0.004187
6422155,K00510.03,3,CANDIDATE,0.932,14.62709685,15.998437,2.7,0.39,-0.28,0.023474000000000002,0.00011,-0.005345
6471229,K06719.01,1,FALSE POSITIVE,0.0,1.75251585,13.065310499999999,1.02,0.28,-0.08,0.011095,0.001983,-0.001121
6471230,K06720.01,1,FALSE POSITIVE,0.0,1.7524501630000002,9.829932000000001,0.79,0.22,-0.14,0.00734,0.0,0.0
6521174,K06721.01,1,FALSE POSITIVE,0.0,8.27923132,10.421445,1.08,0.28,-0.09,0.011679,0.0008060000000000001,-0.000701
6521542,K06722.01,1,FALSE POSITIVE,0.0,2.212877035,37195.07,69.18,19.37,-10.45,0.633509,0.001263,-0.0036229999999999995
6522353,K06723.01,1,FALSE POSITIVE,0.001,0.845097627,9.108955,0.78,0.14,-0.05,0.009161,0.002517,-0.001025
6522750,K06724.01,1,FALSE POSITIVE,0.0,17.445640466,35257.8,63.46,9.0,-3.83,0.614952,0.0016640000000000001,-0.004185
7177892,K06838.01,1,FALSE POSITIVE,0.0,1.386249249,2369.1526,78.6,22.83,-22.83,0.451558,0.029162999999999998,-0.02562
7198648,K06840.01,1,FALSE POSITIVE,0.0,0.5667998329999999,12.937914,1.27,0.27,-0.11,0.014787999999999999,0.002955,-0.002147
7199935,K06841.01,1,FALSE POSITIVE,0.0,0.566795728,8.498971000000001,0.64,0.13,-0.16,0.0042060000000000005,0.000314,-0.000265
7200102,K06842.01,1,FALSE POSITIVE,0.0,14.665759784,9375.488000000001,67.17,19.71,-12.13,0.6138979999999999,0.0050490000000000005,-0.010394
7200225,K06843.01,1,FALSE POSITIVE,0.0,0.5667808360000001,9.262784,0.75,0.22,-0.08,0.007115000000000001,0.000412,-0.000542
7200301,K06844.01,1,FALSE POSITIVE,0.0,0.566791802,11.938858,0.66,0.16,-0.06,0.0068189999999999995,0.0014730000000000001,-0.000575
7203179,K06845.01,1,FALSE POSITIVE,0.0,2.2457387769999997,9708.388,99.05,32.84,-16.46,0.691322,0.001225,-0.00158
8039925,K06956.01,1,FALSE POSITIVE,0.0,20.2594232,9.87049,1.23,0.4,-0.19,0.008897,0.163635,-0.001508
8042644,K06957.01,1,CANDIDATE,0.991,1.48062814,8.707919,0.76,0.25,-0.08,0.007436,0.000336,-0.000663
8162789,K00521.02,2,CANDIDATE,0.978,10.8206034,8.684474,1.19,0.35,-0.19,0.0103,0.000602,-0.001178
8081389,K06958.01,1,FALSE POSITIVE,0.0,1.489442254,19628.61,115.45,36.34,-27.22,0.652608,0.0019140000000000001,-0.0030210000000000002
8088354,K06959.01,1,FALSE POSITIVE,0.0,2.897829967,10680.992,54.35,15.79,-8.48,0.462121,0.109775,-0.009616
8091197,K06960.01,1,CANDIDATE,0.997,4.88698386,7.779412,1.2,0.41,-0.13,0.0109,0.0002,-0.001343
8094140,K06961.01,1,FALSE POSITIVE,0.0,0.7064286340000001,4041.614,47.64,1.62,-3.82,0.592721,0.025908999999999998,-0.004999
8610483,K07068.01,1,FALSE POSITIVE,0.0,48.79936881,5592.0337,67.36,21.86,-7.27,0.621808,0.023005,-0.012484
8613446,K07069.01,1,CANDIDATE,1.0,1.01485981,8.588778999999999,1.61,0.56,-0.19,0.014362,0.001093,-0.001276
8618226,K07070.01,1,FALSE POSITIVE,0.0,5.882036053999999,15644.75,119.09,18.66,-18.66,0.918743,0.069458,-0.038584
8621026,K07071.01,1,FALSE POSITIVE,0.0,4.059428737,14594.91,67.38,21.28,-11.45,0.46395299999999995,0.000185,-0.00022400000000000002
8624860,K07072.01,1,CANDIDATE,0.872,15.3902613,7.628813,4.39,0.55,-1.66,0.008048,0.0005269999999999999,-0.0006129999999999999
8625408,K07073.01,1,CANDIDATE,0.951,279.036565,11.757480000000001,30.25,5.32,-3.87,0.217619,6.69988,-0.018890999999999998
8690001,K07075.01,1,FALSE POSITIVE,0.0,19.35954117,7491.814,101.44,32.95,-49.46,0.592804,0.00018899999999999999,-0.000262
9468296,K07176.01,1,FALSE POSITIVE,0.0,5.748815952999999,392.86017000000004,26.94,2.54,-2.83,0.32760300000000003,6.809591999999999,-0.416099
9474222,K07177.01,1,FALSE POSITIVE,0.0,13.691790010999998,10078.414,49.2,9.08,-9.09,0.28991,0.00029,-0.000129
9474969,K07178.01,1,FALSE POSITIVE,0.0,21.570508431999997,15279.348,63.68,12.64,-19.01,0.344646,5.6999999999999996e-05,-1.9e-05
9509207,K07181.01,1,FALSE POSITIVE,0.0,14.199840087,19375.854,85.76,22.2,-27.11,0.5554,0.004964,-0.005220000000000001
10965008,K00536.01,1,CANDIDATE,0.921,81.1701587,45.641262,4.71,0.81,-0.89,0.037029,0.001307,-0.0054280000000000005
9513168,K07182.01,1,CANDIDATE,0.986,6.853888,7.504506,1.74,0.06,-0.14,0.023359,0.001518,-0.002573
9520700,K07183.01,1,FALSE POSITIVE,0.0,2.136834989,7223.803000000001,66.59,18.44,-9.9,0.6165390000000001,0.003988,-0.0053560000000000005
10189523,K07293.01,1,FALSE POSITIVE,0.0,1.013922622,48.65337,31.98,3.07,-2.82,0.452671,6.84006,-0.082815
10198109,K07294.01,1,FALSE POSITIVE,0.001,17.918743061,7447.298000000001,56.94,22.56,-33.85,0.319873,0.000545,-0.000145
10208759,K07295.01,1,FALSE POSITIVE,0.0,2.287515702,48732.562000000005,86.76,29.19,-10.42,0.571184,0.000242,-0.00027
10214328,K07296.01,1,FALSE POSITIVE,0.0,659.2907,7.791055,4.66,0.31,-0.32,0.023224,0.325385,-0.004364
10215422,K07297.01,1,FALSE POSITIVE,0.0,24.847087206999998,12087.34,52.38,14.3,-4.78,0.561719,0.00214,-0.000383
10258558,K07299.01,1,FALSE POSITIVE,0.0,20.867855659,4422.4136,53.53,14.8,-9.12,0.48244899999999996,0.019872,-0.027663999999999998
11972666,K00545.01,1,FALSE POSITIVE,0.0,1.09173174,13.533141,1.07,0.2,-0.08,0.012475,0.000306,-0.000516
11027722,K07402.01,1,FALSE POSITIVE,0.0,0.678137665,19.428376999999998,30.37,7.8,-3.35,0.295257,1.1227120000000002,-0.155514
11029877,K07403.01,1,FALSE POSITIVE,0.0,2.069415479,2859.2012,55.45,8.78,-2.93,0.406208,0.071399,-0.050556
11068630,K07404.01,1,CANDIDATE,0.91,1.817079849,8.821142,1.39,0.45,-0.14,0.013225,0.000788,-0.0012699999999999999
11071207,K07405.01,1,FALSE POSITIVE,0.0,8.04963472,12314.378999999999,95.98,26.5,-21.72,0.591862,0.0018030000000000001,-0.002762
11073223,K07406.01,1,FALSE POSITIVE,0.0,11.578946873,8823.995,58.32,16.1,-10.76,0.526691,0.000298,-0.00046699999999999997
11076279,K07407.01,1,FALSE POSITIVE,0.0,1.47258471,4280.2217,123.25,32.03,-39.16,0.557638,0.012272,-0.013857
12022718,K07508.01,1,FALSE POSITIVE,0.0,4.627775175,572.669,32.62,9.75,-2.61,0.34181999999999996,4.275651,-0.10941300000000001
12067960,K07510.01,1,CANDIDATE,0.972,5.60682001,8.464324000000001,1.04,0.24,-0.08,0.011169,0.000789,-0.000798
12071006,K07511.01,1,FALSE POSITIVE,0.0,6.096030635,8050.696999999999,406.97,39.3,-91.77,1.3843969999999999,0.002186,-0.002512
12105785,K07512.01,1,FALSE POSITIVE,0.0,31.953038766,1717.3049,47.96,9.48,-17.59,0.160651,0.003486,-0.000947
12157983,K07514.01,1,FALSE POSITIVE,0.0,0.577844035,23.61648,18.93,4.82,-1.6,0.212412,0.20762399999999998,-0.12156700000000001
5978361,K00558.01,1,CANDIDATE,1.0,9.17858526,44.101025,2.3,0.52,-0.2,0.026756,0.0033710000000000003,-0.001074
12164751,K07515.01,1,FALSE POSITIVE,0.0,2.6300906090000002,9994.969000000001,83.5,21.86,-17.86,0.69015,0.000839,-0.0008060000000000001
3353454,K07654.01,1,FALSE POSITIVE,0.01,1.6911935000000002,7.1756616,6.36,0.0,0.0,0.058199,0.002175,-0.007824
3439126,K07655.01,3,FALSE POSITIVE,0.0,2.9761504,11.645167,1.02,0.04,-0.09,0.014077000000000001,0.001417,-0.00114
3448456,K07656.01,1,FALSE POSITIVE,0.0,0.776950288,8.88225,1.72,0.52,-0.17,0.01823,0.0008210000000000001,-0.000417
3531231,K07657.01,1,FALSE POSITIVE,0.0,62.060782999999994,9.814416,2.11,0.5,-0.17,0.024658000000000003,0.000604,-0.005011
3542542,K07658.01,1,FALSE POSITIVE,0.0,3.47148164,8.219182,0.85,0.14,-0.06,0.010883,0.0045590000000000006,-0.000989
3644631,K07659.01,1,FALSE POSITIVE,0.0,358.96247,7.556082000000001,2.37,0.72,-0.23,0.023964,0.0013449999999999998,-0.00151
7119481,K00566.03,2,CANDIDATE,0.964,42.068554,8.380554,1.32,0.41,-0.14,0.01251,0.000598,-0.000985
6043538,K07759.01,1,CANDIDATE,0.996,6.2253374,7.884380999999999,1.92,0.28,-0.43,0.010165,0.002362,-0.000746
6069674,K07761.01,1,FALSE POSITIVE,0.253,495.71095,7.565425,4.41,1.08,-2.01,0.020671000000000002,0.000529,-0.0027600000000000003
6106046,K07762.01,1,CANDIDATE,0.977,8.507351199999999,7.893211999999999,1.38,0.43,-0.14,0.013269999999999999,0.001165,-0.000897
6113752,K07763.01,1,FALSE POSITIVE,0.198,406.45737,8.936985,1.96,0.66,-0.26,0.015734,0.000594,-0.001169
6124137,K07764.01,1,CANDIDATE,0.991,227.83457,8.777192,2.83,0.45,-0.83,0.011818,0.000634,-0.0007160000000000001
6147851,K07766.01,1,FALSE POSITIVE,0.001,3.06026014,9.113384,0.83,0.24,-0.1,0.007509,0.0006490000000000001,-0.000575
